4.288697242736816406e-01 5.199627280235290527e-01
9.015256762504577637e-01 3.842170536518096924e-01
3.337944149971008301e-01 6.208983659744262695e-01
7.800955772399902344e-01 7.117100358009338379e-01
3.801155835390090942e-02 2.461270391941070557e-01
-1.111939847469329834e-01 3.428312540054321289e-01
9.402180910110473633e-01 4.145033061504364014e-01
6.805146485567092896e-02 8.641580343246459961e-01
-5.023102760314941406e-01 -3.795118331909179688e-01
7.922369837760925293e-01 6.789405941963195801e-01
6.726796030998229980e-01 7.682831287384033203e-01
3.946697115898132324e-01 5.386420488357543945e-01
2.865710556507110596e-01 4.790978133678436279e-01
-1.737909615039825439e-01 -7.636499404907226562e-02
-1.498008072376251221e-01 5.301029682159423828e-01
9.245687127113342285e-01 3.430874645709991455e-01
9.779963493347167969e-01 5.985479950904846191e-01
7.854205965995788574e-01 6.885431408882141113e-01
-4.834596998989582062e-03 7.407237589359283447e-02
1.171710118651390076e-01 3.386895656585693359e-01
3.895105123519897461e-01 7.323346734046936035e-01
7.767620682716369629e-01 9.123072624206542969e-01
6.416167020797729492e-01 3.593057692050933838e-01
8.368412256240844727e-01 8.766980767250061035e-01
9.813627600669860840e-01 8.273807168006896973e-01
6.201103329658508301e-01 6.864424943923950195e-01
8.893837928771972656e-01 4.832078218460083008e-01
-6.173510551452636719e-01 6.282622218132019043e-01
8.345046043395996094e-01 7.974373698234558105e-01
2.906167805194854736e-01 6.064133644104003906e-01
8.874023556709289551e-01 7.239483594894409180e-01
8.087416291236877441e-01 8.283263444900512695e-01
9.421629905700683594e-01 7.730192542076110840e-01
8.643270730972290039e-01 7.009419202804565430e-01
9.587593078613281250e-01 6.035008430480957031e-01
7.414211034774780273e-01 6.973012089729309082e-01
7.684207558631896973e-01 4.383611977100372314e-01
8.502969741821289062e-01 7.160617113113403320e-01
6.684306859970092773e-01 8.437413573265075684e-01
1.318357735872268677e-01 -7.329349964857101440e-02
6.723580360412597656e-01 2.778620719909667969e-01
8.765218257904052734e-01 6.191673278808593750e-01
9.684563279151916504e-01 3.944325149059295654e-01
-9.140678048133850098e-01 3.345906361937522888e-02
-3.418850302696228027e-01 -3.979799151420593262e-01
7.902739644050598145e-01 9.051036834716796875e-01
4.831581115722656250e-01 6.849304437637329102e-01
4.238882362842559814e-01 2.678899466991424561e-01
-3.504652380943298340e-01 5.663500428199768066e-01
7.914763092994689941e-01 7.608227133750915527e-01
6.685852408409118652e-01 7.830666303634643555e-01
6.730588674545288086e-01 7.901981472969055176e-01
7.526095509529113770e-01 3.109681010246276855e-01
9.792497158050537109e-01 5.898962020874023438e-01
3.616922497749328613e-01 -3.743175268173217773e-01
8.781701326370239258e-01 -2.767200469970703125e-01
-1.611265540122985840e-02 -1.461863070726394653e-01
5.893888473510742188e-01 7.348556518554687500e-01
5.189841389656066895e-01 2.085437476634979248e-01
-7.597501277923583984e-01 1.237449236214160919e-02
-4.842284694314002991e-02 -1.381934583187103271e-01
1.407595723867416382e-01 3.404915034770965576e-01
6.990696787834167480e-01 9.023014307022094727e-01
3.751279711723327637e-01 5.945982336997985840e-01
6.906709671020507812e-01 7.150280475616455078e-01
8.301464319229125977e-01 7.833306789398193359e-01
7.760892510414123535e-01 5.080989003181457520e-01
7.228345274925231934e-01 7.150264978408813477e-01
7.943318486213684082e-01 7.839033007621765137e-01
2.901832163333892822e-01 4.923751950263977051e-01
7.750343084335327148e-01 4.902665913105010986e-01
8.112097382545471191e-01 8.353800773620605469e-01
2.613213360309600830e-01 1.641552429646253586e-03
6.650710105895996094e-01 5.960670113563537598e-01
9.055351465940475464e-02 6.066671609878540039e-01
9.552888870239257812e-01 6.009076237678527832e-01
4.987113177776336670e-01 -1.278594583272933960e-01
-8.184167146682739258e-01 -8.302507400512695312e-01
9.125702381134033203e-01 8.773335814476013184e-02
4.667352437973022461e-01 4.585675597190856934e-01
4.383483231067657471e-01 3.532575368881225586e-01
8.938872814178466797e-01 8.363416790962219238e-01
7.300521135330200195e-01 4.757576286792755127e-01
5.268070697784423828e-01 7.853772640228271484e-01
9.751346111297607422e-01 8.932554125785827637e-01
5.892297625541687012e-01 7.978518009185791016e-01
9.657622575759887695e-01 6.286070346832275391e-01
7.884575724601745605e-01 -3.833814263343811035e-01
2.435270845890045166e-01 4.013394713401794434e-01
9.392409324645996094e-01 3.432125747203826904e-01
9.687283039093017578e-01 8.420932888984680176e-01
2.399658560752868652e-01 -1.767624765634536743e-01
9.386987686157226562e-01 5.721099376678466797e-01
6.191880702972412109e-01 9.510746225714683533e-03
7.872514128684997559e-01 7.411192655563354492e-01
8.607586026191711426e-01 7.231481671333312988e-01
6.736976504325866699e-01 6.755831241607666016e-01
7.982233762741088867e-01 7.054125666618347168e-01
9.839497208595275879e-01 8.344827294349670410e-01
6.154786348342895508e-01 9.214308261871337891e-01
8.222591876983642578e-01 6.193459033966064453e-01
8.173692226409912109e-01 4.104762375354766846e-01
8.588143587112426758e-01 8.351044654846191406e-01
7.320293188095092773e-01 6.592320203781127930e-01
2.531027197837829590e-01 -1.112869940698146820e-03
-1.311888694763183594e-01 -6.189046427607536316e-02
8.475633859634399414e-01 8.587623834609985352e-01
6.293457150459289551e-01 3.866215944290161133e-01
8.889945745468139648e-01 7.573463767766952515e-02
4.907454252243041992e-01 6.218948364257812500e-01
7.211329936981201172e-01 4.905686974525451660e-01
4.106746613979339600e-01 7.567859888076782227e-01
