5.141285657882690430e-01 4.596298635005950928e-01
5.423749685287475586e-01 3.554427027702331543e-01
4.036080539226531982e-01 5.390131473541259766e-01
5.537745952606201172e-01 4.791690707206726074e-01
3.629002273082733154e-01 4.811050295829772949e-01
4.116263091564178467e-01 6.738465428352355957e-01
6.300250291824340820e-01 3.892978727817535400e-01
9.412361383438110352e-01 9.868968725204467773e-01
2.044398635625839233e-01 5.173141956329345703e-01
6.069537401199340820e-01 4.853651821613311768e-01
4.393324851989746094e-01 4.896353483200073242e-01
5.385118126869201660e-01 4.714272618293762207e-01
4.972769618034362793e-01 4.719666838645935059e-01
4.072928428649902344e-01 4.017282426357269287e-01
7.008653283119201660e-01 8.804117441177368164e-01
6.139076352119445801e-01 3.636639416217803955e-01
5.371599197387695312e-01 4.286987483501434326e-01
6.094054579734802246e-01 4.899274408817291260e-01
3.538166880607604980e-01 4.521552324295043945e-01
3.741928040981292725e-01 5.255192518234252930e-01
4.323856830596923828e-01 5.560969114303588867e-01
5.985125899314880371e-01 5.770491361618041992e-01
4.089614748954772949e-01 3.651745021343231201e-01
5.507874488830566406e-01 5.480458736419677734e-01
7.011121511459350586e-01 5.968166589736938477e-01
5.099024772644042969e-01 4.788497686386108398e-01
5.254020094871520996e-01 3.830505013465881348e-01
4.675888717174530029e-01 9.237870573997497559e-01
4.872352480888366699e-01 5.043148994445800781e-01
4.010885357856750488e-01 5.622444748878479004e-01
6.159051060676574707e-01 4.991554617881774902e-01
4.855284392833709717e-01 5.204990506172180176e-01
5.882563591003417969e-01 4.957217574119567871e-01
6.325212121009826660e-01 4.998434484004974365e-01
5.548434257507324219e-01 4.321959316730499268e-01
5.625140666961669922e-01 4.773363471031188965e-01
4.758233726024627686e-01 3.838937878608703613e-01
6.014763116836547852e-01 4.898320734500885010e-01
4.798332154750823975e-01 5.446950197219848633e-01
1.061740294098854065e-01 3.398516774177551270e-01
2.049713134765625000e-01 3.156943619251251221e-01
5.526368021965026855e-01 4.506215453147888184e-01
8.006600141525268555e-01 4.851472377777099609e-01
-7.400862574577331543e-01 6.397233605384826660e-01
1.243682429194450378e-01 4.978718757629394531e-01
5.870290994644165039e-01 5.648220181465148926e-01
4.299418926239013672e-01 4.699778854846954346e-01
4.187015891075134277e-01 3.784208297729492188e-01
5.884743928909301758e-01 8.599025607109069824e-01
4.745346009731292725e-01 4.882227778434753418e-01
4.375952184200286865e-01 4.958332479000091553e-01
4.388740062713623047e-01 4.991688430309295654e-01
6.517174839973449707e-01 4.776145815849304199e-01
2.751147449016571045e-01 3.365893959999084473e-01
5.429310202598571777e-01 4.242449700832366943e-01
4.220984578132629395e-01 1.707840561866760254e-01
6.740500330924987793e-01 2.829405963420867920e-01
1.181844323873519897e-01 3.609207272529602051e-01
4.259078502655029297e-01 4.784097075462341309e-01
1.329797208309173584e-01 2.883516848087310791e-01
-1.708047091960906982e-01 4.144020378589630127e-01
1.381454169750213623e-01 3.551515638828277588e-01
3.700003027915954590e-01 4.782790839672088623e-01
5.707401037216186523e-01 5.739824175834655762e-01
3.927007913589477539e-01 4.835999608039855957e-01
4.885056018829345703e-01 4.794920086860656738e-01
4.854855835437774658e-01 4.977815747261047363e-01
4.741765260696411133e-01 4.302152097225189209e-01
5.070049166679382324e-01 4.809943735599517822e-01
4.711453020572662354e-01 4.971257448196411133e-01
4.688255190849304199e-01 4.692570269107818604e-01
4.845820963382720947e-01 4.189715087413787842e-01
4.900495111942291260e-01 5.248737931251525879e-01
7.995916157960891724e-02 3.085622489452362061e-01
5.474176406860351562e-01 4.605856239795684814e-01
7.861839532852172852e-01 8.883117437362670898e-01
5.497541427612304688e-01 4.327810704708099365e-01
2.913191020488739014e-01 2.208652645349502563e-01
2.957215607166290283e-01 -2.367779910564422607e-01
5.943504571914672852e-01 3.052826523780822754e-01
4.396798312664031982e-01 4.400924444198608398e-01
4.400918483734130859e-01 4.249315261840820312e-01
5.368635058403015137e-01 5.249886512756347656e-01
4.753841459751129150e-01 4.222276508808135986e-01
4.315134882926940918e-01 5.210870504379272461e-01
8.197296857833862305e-01 7.111929059028625488e-01
4.390517175197601318e-01 5.181916356086730957e-01
5.942586064338684082e-01 4.411995410919189453e-01
6.736416220664978027e-01 2.585494518280029297e-01
5.040835142135620117e-01 4.629206657409667969e-01
6.566216945648193359e-01 3.926028907299041748e-01
6.690270304679870605e-01 5.814252495765686035e-01
-9.835793823003768921e-02 -3.940749168395996094e-02
5.016680359840393066e-01 4.267430603504180908e-01
3.068651854991912842e-01 2.647936940193176270e-01
4.844159483909606934e-01 4.828233718872070312e-01
5.911605358123779297e-01 4.837149679660797119e-01
5.662977695465087891e-01 4.755796790122985840e-01
5.843613743782043457e-01 4.774658977985382080e-01
7.247048020362854004e-01 6.171959042549133301e-01
6.167377829551696777e-01 6.184012293815612793e-01
5.476179718971252441e-01 4.551627337932586670e-01
4.309781789779663086e-01 3.572443723678588867e-01
5.119205713272094727e-01 5.255187749862670898e-01
5.920094847679138184e-01 4.756333827972412109e-01
8.354470878839492798e-02 3.110018372535705566e-01
4.050001502037048340e-01 4.042399227619171143e-01
5.266141891479492188e-01 5.390006303787231445e-01
4.772271215915679932e-01 3.937809169292449951e-01
5.567860603332519531e-01 3.008387386798858643e-01
5.432937741279602051e-01 4.741259515285491943e-01
4.690387547016143799e-01 4.329006373882293701e-01
4.369982481002807617e-01 5.537507534027099609e-01
4.871719181537628174e-01 4.956194162368774414e-01
5.503357052803039551e-01 4.298606216907501221e-01
-1.257959008216857910e-01 -2.444432228803634644e-01
5.641483664512634277e-01 4.899379014968872070e-01
4.866250455379486084e-01 5.420313477516174316e-01
6.111075878143310547e-01 5.940685868263244629e-01
