-5.320666432380676270e-01 -4.521361887454986572e-01
2.645475864410400391e-01 8.171487450599670410e-01
-6.829736828804016113e-01 -8.185706734657287598e-01
-5.505439043045043945e-01 -4.455398917198181152e-01
3.669578731060028076e-01 4.714257121086120605e-01
-4.623169898986816406e-01 -3.850584328174591064e-01
-7.537580728530883789e-01 -5.875607728958129883e-01
1.346636414527893066e-01 8.816497325897216797e-01
-2.963760793209075928e-01 -6.126504018902778625e-02
-6.714211702346801758e-01 -4.055496454238891602e-01
-4.963891208171844482e-01 -4.174373745918273926e-01
2.938795387744903564e-01 5.526404380798339844e-01
-2.612302899360656738e-01 8.803014457225799561e-02
2.335641086101531982e-01 9.199357628822326660e-01
7.431190013885498047e-01 5.749590992927551270e-01
7.978939414024353027e-01 5.942866206169128418e-01
-5.769422650337219238e-01 -3.331394195556640625e-01
-7.505146265029907227e-01 3.699212148785591125e-02
1.656951755285263062e-01 9.437590241432189941e-01
5.846651196479797363e-01 5.985255241394042969e-01
-6.645556092262268066e-01 -8.090877532958984375e-01
2.354169636964797974e-01 6.459060907363891602e-01
3.569884002208709717e-01 6.282211542129516602e-01
-4.163361787796020508e-01 -6.274214386940002441e-01
-4.239163398742675781e-01 -4.494767785072326660e-01
6.595457792282104492e-01 5.890004038810729980e-01
3.087580204010009766e-01 5.757276415824890137e-01
-4.324072301387786865e-01 -5.846015214920043945e-01
6.874061822891235352e-01 5.414844751358032227e-01
1.956287622451782227e-01 9.930226802825927734e-01
-5.377393364906311035e-01 2.287053167819976807e-01
7.421464323997497559e-01 5.616796612739562988e-01
7.954822778701782227e-01 6.014419794082641602e-01
6.356974840164184570e-01 5.891684889793395996e-01
-2.737519145011901855e-01 -5.376583710312843323e-02
-2.732967436313629150e-01 -4.522338509559631348e-01
1.156293898820877075e-01 8.498803377151489258e-01
-5.623483061790466309e-01 -4.463448822498321533e-01
5.651254057884216309e-01 6.275762915611267090e-01
-2.090970426797866821e-01 5.508773922920227051e-01
1.340095102787017822e-01 9.116662740707397461e-01
1.227499321103096008e-01 8.660550713539123535e-01
-4.436737895011901855e-01 -3.186605572700500488e-01
3.681166172027587891e-01 6.739190220832824707e-01
3.587070107460021973e-01 4.113242328166961670e-01
1.011147648096084595e-01 -3.106301464140415192e-02
3.661422729492187500e-01 6.402355432510375977e-02
-3.638907670974731445e-01 6.652236729860305786e-02
-1.279180347919464111e-01 -4.853463917970657349e-02
2.624914944171905518e-01 4.749881327152252197e-01
-5.593001842498779297e-01 -3.769646286964416504e-01
-2.753701210021972656e-01 -3.466896414756774902e-01
-7.519757747650146484e-01 -6.339651942253112793e-01
-5.897067189216613770e-01 -4.622268080711364746e-01
6.897538900375366211e-01 8.575844764709472656e-01
2.229472436010837555e-02 3.338405191898345947e-01
1.302051842212677002e-01 9.005228877067565918e-01
-3.879156708717346191e-01 1.106539294123649597e-01
6.669706851243972778e-02 6.936087608337402344e-01
-2.811300009489059448e-02 -4.182303249835968018e-01
1.358440667390823364e-01 6.120871305465698242e-01
2.005092352628707886e-01 9.473587870597839355e-01
3.467104732990264893e-01 6.335113644599914551e-01
1.769666671752929688e-01 8.986760377883911133e-01
6.684553623199462891e-01 5.861094594001770020e-01
4.021511971950531006e-01 7.019609808921813965e-01
1.889242082834243774e-01 9.740821123123168945e-01
6.760711073875427246e-01 5.886474251747131348e-01
-2.758293449878692627e-01 5.884627103805541992e-01
-5.841069221496582031e-01 -2.711184918880462646e-01
-5.475335717201232910e-01 -3.814147710800170898e-01
-7.097579836845397949e-01 -5.969804525375366211e-01
2.102079242467880249e-01 8.841482996940612793e-01
-6.603724360466003418e-01 -2.866231799125671387e-01
-2.065097987651824951e-01 -1.487970799207687378e-01
3.562301099300384521e-01 6.570932865142822266e-01
6.613228917121887207e-01 2.802573442459106445e-01
-5.460119843482971191e-01 -4.906127452850341797e-01
-4.315169751644134521e-01 -2.280040383338928223e-01
2.880669236183166504e-01 5.749406814575195312e-01
2.660450339317321777e-01 5.219976305961608887e-01
2.924610972404479980e-01 5.751109123229980469e-01
-9.042202234268188477e-01 4.921006858348846436e-01
3.472161591053009033e-01 5.217971801757812500e-01
2.457756996154785156e-01 2.931609749794006348e-01
3.277726471424102783e-01 6.157771944999694824e-01
-5.189527273178100586e-01 -4.979541003704071045e-01
-3.661199510097503662e-01 3.154154866933822632e-02
5.261102318763732910e-01 6.889812350273132324e-01
-4.820818901062011719e-01 -6.846393942832946777e-01
1.298605948686599731e-01 6.662222743034362793e-01
5.431607365608215332e-01 1.764983087778091431e-01
-3.318982124328613281e-01 -3.325641453266143799e-01
3.526985049247741699e-01 5.124266147613525391e-01
-8.065683841705322266e-01 -7.793624401092529297e-01
4.395058453083038330e-01 3.365015089511871338e-01
2.312272340059280396e-01 9.975488185882568359e-01
-3.841743245720863342e-02 1.297942548990249634e-01
-5.411753654479980469e-01 -2.564433813095092773e-01
-6.605348587036132812e-01 -4.532478749752044678e-01
-6.922284513711929321e-02 4.043692350387573242e-02
-4.165863692760467529e-01 -4.692358374595642090e-01
-1.218675076961517334e-01 9.296961128711700439e-02
-6.700842976570129395e-01 -6.344630122184753418e-01
1.467406302690505981e-01 9.504026174545288086e-01
6.663721799850463867e-01 5.953460335731506348e-01
3.184073567390441895e-01 6.098256707191467285e-01
4.959591627120971680e-01 6.975398659706115723e-01
-6.092741489410400391e-01 -3.934605121612548828e-01
3.588652312755584717e-01 6.005225777626037598e-01
6.007773876190185547e-01 8.081227540969848633e-01
3.260550200939178467e-01 -1.402809172868728638e-01
-8.771313428878784180e-01 -8.825272321701049805e-01
-7.225870490074157715e-01 -6.852025389671325684e-01
5.927752256393432617e-01 6.007589697837829590e-01
2.563352584838867188e-01 5.061590075492858887e-01
1.673848927021026611e-01 8.812115788459777832e-01
8.300419449806213379e-01 6.087071299552917480e-01
1.598327159881591797e-01 8.219282031059265137e-01
-7.953354157507419586e-03 2.037039697170257568e-01
-5.711574554443359375e-01 1.011817082762718201e-01
-3.274500966072082520e-01 -5.590324997901916504e-01
-4.814681410789489746e-01 -4.387848973274230957e-01
1.860308498144149780e-01 9.879292249679565430e-01
2.293005734682083130e-01 9.709348082542419434e-01
3.310013413429260254e-01 6.180055737495422363e-01
-6.296429634094238281e-01 -3.812951743602752686e-01
1.537717133760452271e-01 8.292364478111267090e-01
3.183289766311645508e-01 5.964624285697937012e-01
5.780891776084899902e-01 1.410928368568420410e-01
8.748556673526763916e-02 6.279714703559875488e-01
3.555295169353485107e-01 6.354019045829772949e-01
-4.654597043991088867e-01 -2.196081429719924927e-01
-5.682638287544250488e-01 -2.909215092658996582e-01
-5.020537376403808594e-01 -5.231349468231201172e-01
3.476424813270568848e-01 6.320257186889648438e-01
-7.325993776321411133e-01 -5.555412173271179199e-01
-5.736812949180603027e-01 -6.503001451492309570e-01
-4.539113342761993408e-01 3.170577809214591980e-02
-4.362730681896209717e-01 -5.344501137733459473e-01
1.587628275156021118e-01 9.590864777565002441e-01
1.128345131874084473e-01 -9.644547849893569946e-02
-4.813794791698455811e-01 8.293983936309814453e-01
-7.338464260101318359e-01 -4.809328317642211914e-01
2.358964085578918457e-01 6.571194529533386230e-02
3.882106542587280273e-01 6.659588217735290527e-01
-4.734902381896972656e-01 -4.051057994365692139e-01
6.411478519439697266e-01 5.369299650192260742e-01
2.312521636486053467e-01 7.801917791366577148e-01
3.024179339408874512e-01 3.870268762111663818e-01
1.704996675252914429e-01 9.603635668754577637e-01
1.526606380939483643e-01 6.469815373420715332e-01
6.227321028709411621e-01 5.739367604255676270e-01
3.867577612400054932e-01 9.409187436103820801e-01
-4.548755884170532227e-01 -4.623156487941741943e-01
3.177532255649566650e-01 6.249814033508300781e-01
3.544933199882507324e-01 4.554069042205810547e-01
-1.617427617311477661e-01 -5.157530307769775391e-01
-6.438919305801391602e-01 -3.849569261074066162e-01
3.110374510288238525e-01 8.546680212020874023e-02
2.132867127656936646e-01 -2.845764905214309692e-02
-6.645801663398742676e-01 -3.762316703796386719e-01
6.605544686317443848e-02 6.541491150856018066e-01
6.499514579772949219e-01 5.357260704040527344e-01
-4.222226142883300781e-01 -4.684030413627624512e-01
3.296922147274017334e-01 6.230949759483337402e-01
-3.660108745098114014e-01 -1.405447721481323242e-01
-5.548330545425415039e-01 -2.552905380725860596e-01
5.111438632011413574e-01 3.930129855871200562e-02
-7.727097868919372559e-01 5.471577048301696777e-01
-6.530892252922058105e-01 -8.287274241447448730e-01
-5.255365371704101562e-01 9.411262869834899902e-01
1.509750187397003174e-01 8.965429067611694336e-01
-6.002647876739501953e-01 -4.228854179382324219e-01
3.066947162151336670e-01 6.081315875053405762e-01
8.250933289527893066e-01 5.994455814361572266e-01
-1.333545297384262085e-01 5.473916232585906982e-02
6.900829076766967773e-01 5.953308939933776855e-01
6.970607638359069824e-01 5.632044076919555664e-01
1.510629206895828247e-01 4.851511120796203613e-01
-5.505434870719909668e-01 -5.371142625808715820e-01
-1.464074756950139999e-02 3.693306446075439453e-01
5.297870039939880371e-01 7.908354997634887695e-01
7.519270777702331543e-01 8.800137042999267578e-01
-5.523228645324707031e-01 -2.325581610202789307e-01
-4.911513030529022217e-01 -6.969187259674072266e-01
